"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260911",5.34674625010904,-0.143957504708362,1.48428831188353,-0.0969875620226931,0.922736271948334,0.974924852228776
"RPL21P132",11.2829319013925,0.0947712731278095,0.976931877875636,0.0970090906787606,0.922719175184473,0.974924852228776
"RARRES2P1",12.6096019478043,0.0774132293522132,0.798604793974987,0.0969355930946714,0.922777542692507,0.97493132543066
"PPIAP30",4.81727616904853,0.125317965555506,1.29363701869194,0.0968725877079656,0.922827578238456,0.974937494622159
"ZNF829",13.0265826240477,0.0892806462253591,0.921942307666359,0.0968397322510866,0.922853670425842,0.974937494622159
"H2BC6",37.560783099294,0.0445912232504779,0.460967488113119,0.096733987537827,0.92293764823797,0.97498614720183
"ENSG00000279520",52.4516641081275,-0.0400092648620308,0.413775242138092,-0.0966932304970492,0.922970015921101,0.97498614720183
"XYLT2",1051.47844219203,-0.00973452092311259,0.100896012220418,-0.0964807300990899,0.923138777675702,0.975127287773271
"TCF7",7101.24591685583,0.00844247173540714,0.0875618654750854,0.0964172210082634,0.923189215455984,0.97514343471669
"LINC02084",3.82677095655164,0.168482017386173,1.7503727353103,0.0962549370127756,0.923318099895502,0.975168179745722
"RASGEF1B",57.951154134945,-0.0291956731725354,0.303265170674543,-0.0962711052759417,0.923305259120952,0.975168179745722
"ZNF335",1659.1952213825,-0.00945767688058614,0.098241044279135,-0.0962701175459187,0.923306043571894,0.975168179745722
"CCNB1IP1P1",4.30676626623725,0.157064257563394,1.63290397246266,0.0961870754264364,0.923371995533226,0.975187974572172
"ZFYVE9",1047.82766476511,-0.0100338986509349,0.10487446684242,-0.0956753245383493,0.923778439143362,0.975208831732856
"LDHAP2",4.01225125373382,-0.135677930994798,1.4166530303954,-0.095773579051272,0.923700401739817,0.975208831732856
"TMEM63B",702.657147241711,0.0122349217247238,0.12737633553501,0.0960533341875024,0.923478213787523,0.975208831732856
"ENSG00000272502",10.2885612970004,-0.0883632283093506,0.92203640094898,-0.0958348588172932,0.923651731432884,0.975208831732856
"ENSG00000223462",8.99181424999652,0.104137047510741,1.08761514123633,0.0957480670895812,0.923720664222001,0.975208831732856
"RPS28P7",1284.36998438333,-0.0209810423982489,0.218556778522987,-0.0959981316527421,0.923522056435788,0.975208831732856
"PAWR",1442.54964310893,0.0126315573330675,0.131702731420791,0.095909607923845,0.923592363741382,0.975208831732856
"ENSG00000270095",9.31989809708968,0.0913794412304567,0.954084866155992,0.0957770576517208,0.923697638918885,0.975208831732856
"ENSG00000241462",23.7814831495941,-0.0582456413319107,0.608551322855043,-0.0957119624005563,0.923749339899118,0.975208831732856
"CYP2B7P",22.1179932809295,-0.0560203652814027,0.58488127796928,-0.0957807462668433,0.923694709298274,0.975208831732856
"RIPK4",532.019043286872,0.0181583937276149,0.18929273685721,0.0959275777248252,0.923578091719847,0.975208831732856
"C1orf226",98.04328980994,-0.0276960280921146,0.289659397495535,-0.0956158451325284,0.923825680265274,0.975221591241636
"SMNDC1",878.085702189993,0.0118814113914753,0.124360358111678,0.0955401831571241,0.92388577467353,0.975247917626271
"NAP1L4P1",45.6650751827564,-0.0406198998429305,0.427212958173242,-0.0950811511350703,0.92425036945513,0.975378323358806
"RPSAP16",10.4389949941376,0.0955653930579935,1.00402162345947,0.0951826044629516,0.924169786876611,0.975378323358806
"SIX3",179.545763124722,0.0189668684460461,0.20004847079134,0.0948113643209469,0.924464660115226,0.975378323358806
"ABCA12",20.0078461591223,0.0450993228959141,0.474950557509571,0.0949558268388922,0.924349913393389,0.975378323358806
"TCTA",191.008379420471,0.0192271299016462,0.202576476290783,0.0949129447490592,0.924383974515875,0.975378323358806
"ENSG00000287642",5.98856456110686,-0.108985193192555,1.15017635253162,-0.0947552024980096,0.924509269931504,0.975378323358806
"MCCD1",25.8400491505439,0.0562760183689743,0.591980321449851,0.0950640018424019,0.924263990910888,0.975378323358806
"ENSG00000235381",53.3945586493621,0.0310809053705151,0.32833334917829,0.094662651382506,0.924582784591974,0.975378323358806
"SDHAF3",247.127981217099,0.0210086012908124,0.221284397162177,0.0949393701509622,0.9243629848776,0.975378323358806
"LRGUK",77.8489330008857,0.0282876441939891,0.297824482703056,0.0949809227812649,0.924329979821781,0.975378323358806
"SNORA12",133.260010572339,-0.0441781311881332,0.466604598940651,-0.0946800166317099,0.92456899107974,0.975378323358806
"ZNF740",1652.81754431631,-0.00823297024474939,0.086558354321614,-0.0951146808332235,0.924223737324676,0.975378323358806
"ANKLE2",3560.17617744449,0.00637689907225593,0.0669634810520734,0.0952295037842641,0.924132535840656,0.975378323358806
"ENSG00000258930",18.3624206709724,0.0554430085204833,0.585152845885753,0.0947496178311471,0.924513705893134,0.975378323358806
"TMED6",27.613096858039,-0.0613124866743138,0.647903544769664,-0.0946321210452876,0.92460703541208,0.975378323358806
"ENSG00000279361",17.2318309826412,0.0735767578381191,0.77481665357438,0.0949602173607074,0.924346426022174,0.975378323358806
"FAM32BP",8.1025843998312,0.102540586588428,1.08232747112212,0.0947408148867522,0.924520698172378,0.975378323358806
"KDELR2",801.771843618032,0.0130439498435404,0.138222632966278,0.0943691316220457,0.924815935747847,0.975487409641864
"ENSG00000277959",21.5188023260763,0.0627892458411099,0.664963857451862,0.0944250505308933,0.92477151725773,0.975487409641864
"ENSG00000234648",174.513727170844,-0.0503016925966027,0.532942709562164,-0.0943848028954703,0.924803487442965,0.975487409641864
"SYNGR4",11.1943986242675,0.0768854273481364,0.815728492045282,0.0942536985012759,0.924907629353585,0.975547034177324
"LINC00567",14.2715373846984,-0.079857408940476,0.848447454629311,-0.0941218086102526,0.92501239651691,0.975583351396252
"ENSG00000281468",25.6122644920544,-0.0504511952110409,0.536000252167484,-0.0941253199173428,0.925009607281859,0.975583351396252
"ENSG00000228019",6.7811444451042,-0.115617213012129,1.22986099114411,-0.0940083585418652,0.925102516987816,0.975601641057182
"ENSG00000287650",4.59571802117868,-0.123622050534132,1.31441649737356,-0.0940508969425982,0.925068725968162,0.975601641057182
"DMKN",14.98472600964,-0.0610347819361618,0.649705222304619,-0.0939422677251396,0.925155017492082,0.975601641057182
"ZNF417",472.10730610036,-0.0127001824002535,0.135253731763587,-0.0938989426365876,0.925189433781667,0.975601641057182
"NFATC2",2273.31576741971,0.00732696739435069,0.078047243919413,0.0938786179549927,0.925205579212441,0.975601641057182
"COQ5",516.384334871188,0.0114345486315522,0.121880561168487,0.0938176565805696,0.925254005624482,0.975615620891283
"AOX1",8.57171737976958,0.0895777904177857,0.957048404130281,0.0935979727161133,0.925428520084085,0.975762545634838
"SPIN2B",236.789690515855,-0.0152067465783626,0.162611565975491,-0.0935157747675502,0.925493818158519,0.975794306926209
"MREG",210.076683573775,0.0239569452132821,0.256390911065053,0.0934391360199336,0.925554700454264,0.975821410204535
"ENSG00000283766",8.08014997853718,0.103003825238881,1.10341856891015,0.0933497297771767,0.925625725878176,0.975859205016018
"KIF18B-DT",6.65257617317818,-0.0946609425672092,1.01691578018689,-0.0930863149255213,0.925834989334935,0.976042731593084
"ITGAM",4.70229134697246,-0.105079506144731,1.12997376475349,-0.0929928724209405,0.92590922367052,0.976046807031612
"ZNF30",176.12971966802,0.0166591010548927,0.179095206882764,0.0930181289876607,0.925889158814545,0.976046807031612
"ZNF12",777.627841498584,-0.00996748067126031,0.107388737880848,-0.0928168155055476,0.926049091837808,0.976157155324415
"RNU1-2",3850.08300281397,0.0622334741068504,0.672233306059384,0.0925771953663849,0.926239461389798,0.976200963372695
"ENSG00000287126",286.655515852208,-0.0180901875991458,0.195402906599954,-0.0925789074170817,0.92623810121232,0.976200963372695
"RNA5SP307",7.6132220131949,-0.0904222921076851,0.977083702834658,-0.0925430358170515,0.926266600263007,0.976200963372695
"ENSG00000259414",23.1397031068222,0.061128084938534,0.659486108834158,0.0926904814516812,0.926149459156865,0.976200963372695
"OR13K1P",8.02828425423488,0.11221930171582,1.21255593074508,0.0925477323317075,0.926262868999215,0.976200963372695
"CRY2",718.069139110037,-0.0110816352762958,0.119913885852093,-0.0924132780582593,0.926369690208067,0.976262446216295
"GALR2",32.478872454496,0.0587309659126277,0.635747133747343,0.0923810156507421,0.926395322237762,0.976262446216295
"PRR23D2",17.5563367848405,0.0595191304986068,0.644630877451315,0.0923305609156179,0.926435407969404,0.976267603133115
"PLEKHG5",243.232983352537,-0.015589023951613,0.168975622127741,-0.0922560530052562,0.926494604025459,0.976292897146177
"ZNF585A",30.3696801436285,-0.0473284033873186,0.513322192186355,-0.0922001894867163,0.926538987498934,0.97630258108436
"OAZ2",1016.75025319224,0.00968221872930805,0.105163882365284,0.0920679087871362,0.926644085208197,0.976376237000934
"PDHA1P1",30.3114131240056,0.0514174968452134,0.559719521791225,0.0918629685823109,0.92680691380228,0.976399460572271
"RPL8P3",6.80187885515413,-0.0847154936190133,0.921516465765071,-0.0919305262209069,0.926753237732207,0.976399460572271
"KMT5AP1",10.4177687728824,-0.0602362646088769,0.655369533872112,-0.091911908466333,0.926768029925548,0.976399460572271
"ENSG00000290058",9.78906404519288,0.0827967704235426,0.901030503951497,0.0918911957591167,0.926784486632093,0.976399460572271
"DNMT3B",372.801063622664,-0.0151917628902074,0.165523349735538,-0.0917801803460344,0.926872691380494,0.97643167628399
"ENSG00000261067",28.4991327758693,0.0452635717310931,0.493754171780035,0.0916722821154365,0.926958420304335,0.976484906875619
"EAF1-AS1",15.8947662740129,0.0601687032586811,0.657921155385566,0.0914527565592871,0.927132843665224,0.976594381421274
"UNC93B1",990.390218207509,0.0145256686861834,0.158839690326401,0.0914486086968219,0.927136139370425,0.976594381421274
"ENSG00000258928",18.4942878840189,-0.0735722853858713,0.805148776052219,-0.0913772554516057,0.927192833649699,0.976594381421274
"DPRXP5",6.00539421981257,0.0875422244117688,0.958167048296315,0.091364261135284,0.927203158425201,0.976594381421274
"ZNF468",291.946033780764,0.0137445573379474,0.150518364484708,0.091314819856043,0.927242442643918,0.97659867881791
"ZNF845",361.479512816775,-0.0141482113533725,0.155034243522793,-0.0912586215270076,0.927287095980791,0.976608630584781
"ARHGEF2",6210.59884281663,0.00707349355097694,0.0775903952062084,0.091164551130047,0.927361841724931,0.976650273387165
"PPP1R27",35.39788486369,0.0467743669111739,0.513731465675031,0.0910482811281834,0.92745422754884,0.976710489956433
"PPP1R14A",13.7637671646543,-0.0732033847015277,0.804438921446595,-0.0909993074053262,0.927493141384806,0.976714392254333
"ARHGEF10L",34.9557984901445,0.0407207757111039,0.448719335218097,0.0907488768927504,0.927692132680112,0.97672448209528
"ADGRF3",87.0769504921576,-0.0280858846475993,0.309886640634474,-0.0906327700674517,0.927784392332386,0.97672448209528
"KRT18P59",7.44077242927564,0.0848968058868627,0.936152034264083,0.0906869854249698,0.927741312142593,0.97672448209528
"SETD1B",4291.99618538634,-0.00979333450926238,0.107705233487743,-0.0909271925990196,0.927550443118049,0.97672448209528
"ENSG00000228757",21.8047737914462,-0.0577880418673923,0.636956467762193,-0.0907252611319231,0.927710897922702,0.97672448209528
"ANKRD63",243.276248600451,0.0225949556849175,0.24898576762474,0.0907479809005455,0.927692844640818,0.97672448209528
"MIR6768",4.30359397848278,0.134918557801362,1.4854013504751,0.0908296991639385,0.927627911063541,0.97672448209528
"LINC02940",11.916013827829,0.0914255864160089,1.00840098608501,0.0906639200849628,0.927759640119527,0.97672448209528
"RNVU1-29",3863.04850355895,0.0604775320839638,0.668572320334462,0.0904577264785792,0.927923485565106,0.976753975148867
"FAM53A",153.845104160055,-0.0222365972159926,0.246302337066532,-0.0902817142574898,0.928063350713622,0.976753975148867
"RTN3P1",9.65006539821602,-0.0677395002657727,0.750223351381543,-0.0902924444314214,0.928054824097878,0.976753975148867
"ZFYVE16",620.220327657952,0.0138595140418896,0.153579872616725,0.0902430364457818,0.928094085683609,0.976753975148867
"ENSG00000280294",4.10689292243805,-0.115530651118366,1.28005302518261,-0.0902545823067641,0.928084910859347,0.976753975148867
"PPP1R32",101.983684650464,-0.0217561204083672,0.240677690262471,-0.090395251776935,0.927973129780366,0.976753975148867
"ENSG00000260495",23.8226840760336,-0.0566130159209917,0.626283592102536,-0.0903951766178842,0.927973189504103,0.976753975148867
"ENSG00000272836",30.1424132113727,0.0456445639138806,0.504842287879621,0.0904135113276495,0.927958620181209,0.976753975148867
"TTC13",472.231225997556,0.0112297371573645,0.124520854678011,0.0901835856042156,0.928141327961295,0.9767666380491
"ENSG00000231102",4.77059888699527,0.107669650565953,1.19669334672864,0.089972632387642,0.928308962794054,0.976905995101471
"SCN1A-AS1",3.10390710156828,-0.161237138271766,1.79491971559302,-0.0898297215586019,0.928422529274735,0.976920659047989
"CBX5P1",28.1109765880049,0.0491954755068244,0.547698695722729,0.0898221520171913,0.928428544578104,0.976920659047989
"RPL32P18",81.7482293942711,0.0260716195366362,0.290226406695632,0.0898320033434386,0.928420716004789,0.976920659047989
"DCST1-AS1",12.8926223397648,-0.0651191376675576,0.725716218553445,-0.0897308562255343,0.928501095118626,0.976922888556694
"RPL23AP42",33.2613249580976,-0.0359104318606428,0.400120459227279,-0.0897490518980053,0.928486635413745,0.976922888556694
"MED18",337.581040291232,-0.0137545651809629,0.154076075117546,-0.0892712588276239,0.928866334984052,0.977002296427553
"ZRANB2-AS1",17.7941991674905,-0.0615095735007461,0.689382703661097,-0.0892241322187052,0.928903787124321,0.977002296427553
"MEX3A",2125.46390117255,0.00783159220255347,0.0880032773838935,0.0889920516072372,0.9290882269558,0.977002296427553
"ENSG00000282418",5.68619371502881,0.0787591260840639,0.883170099268461,0.089177754261949,0.928940644454549,0.977002296427553
"FAM151B-DT",32.0393858136637,0.0714343522480985,0.803449041802968,0.0889096240475902,0.92915373496179,0.977002296427553
"RGMB",446.024566697052,0.0142029307196851,0.159784309800817,0.0888881438821505,0.929170806064144,0.977002296427553
"DOP1A",1100.40744146373,0.00904066768459884,0.101658019608355,0.0889321641266345,0.92913582154094,0.977002296427553
"TRA2A",1595.61809925935,0.00760781729567078,0.0855555572183877,0.0889225380912569,0.929143471697068,0.977002296427553
"GTF2I",5802.23337937697,-0.00579386863610803,0.0648947038994984,-0.0892810705335973,0.928858537511179,0.977002296427553
"ENSG00000287868",10.6875223944641,0.0706592689769426,0.791234305189243,0.0893025852311127,0.928841439563475,0.977002296427553
"IGSF22-AS1",7.26349723160417,-0.0776440477292552,0.868096348439157,-0.0894417398124755,0.928730852804035,0.977002296427553
"TNKS1BP1",975.419091303148,0.011296298832424,0.126170409733453,0.0895320769448916,0.928659062223206,0.977002296427553
"TUBA1B-AS1",81.6577247272912,0.0340307381592119,0.380414230655623,0.0894570586924726,0.928718678906611,0.977002296427553
"TTBK2",838.657221900228,-0.00971982767938417,0.109202251896463,-0.0890075754902906,0.929075889647777,0.977002296427553
"RNA5SP395",4.74714998176408,0.120617098981422,1.35703978014076,0.0888825079018029,0.929175285196934,0.977002296427553
"ENSG00000252722",3.48893135048151,-0.147258643745987,1.64468165983628,-0.0895362594124423,0.928655738445966,0.977002296427553
"RNU6-1005P",4.90688205055168,-0.123656482185923,1.385952278606,-0.0892213130962182,0.928906027523292,0.977002296427553
