"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000259257",12.8907362804633,-0.933589026130835,0.645932985439413,-1.44533418663507,0.14836403971507,NA
"LINC03080",4.37194256103892,-1.3455785646872,1.67507144067168,-0.803296224874825,0.421803539423717,NA
"ENSG00000290767",36.043966959654,0.352421586093763,0.453064587065253,0.77786169158925,0.436650554258073,NA
"ENSG00000254744",8.36475533483081,-0.352594580441199,0.966332478190342,-0.364879157431928,0.715201613225989,NA
"RNA5SP402",6.66402111440905,0.98687084207462,1.00767304120319,0.979356201587246,0.327404010021842,NA
"CERS3",13.510108537933,1.31975053746697,0.872637564661641,1.51236961473083,0.130439860320398,NA
"RNU6-322P",15.0964551863532,1.07470926518932,0.708279034244813,1.51735292621673,0.12917760219523,NA
"ENSG00000259540",18.732732842479,0.575448766965495,0.717809506619149,0.801673371081185,0.422741923344272,NA
"RNU6-181P",8.99450177373429,0.698370714330085,0.908608392753958,0.768615742380883,0.442121457287961,NA
"ENSG00000259381",11.0924977169793,0.0534988393584564,0.827292015618246,0.0646674189384943,0.948438804423746,NA
"ENSG00000232386",15.4058834582921,0.271484116920543,0.652317763535007,0.41618384795982,0.677275478019702,NA
"ENSG00000259182",7.46023352076593,-0.188354622531949,1.06920085574725,-0.176163927964976,0.860165158868036,NA
"SNRPA1-DT",20.6827172376031,-0.218396156383304,0.550159021969858,-0.396969144668992,0.69139021412566,NA
"ENSG00000279970",26.4711219968037,0.544838989069115,0.535009727047879,1.01837211834535,0.308501147235164,NA
"PCSK6-AS1",5.3101883227516,0.240572684637193,1.35735512755639,0.177236361916789,0.859322735082525,NA
"LINC02348",4.69837443626972,-0.0874381008100127,1.63662947008974,-0.0534257157212367,0.957392716285102,NA
"RNU6-807P",7.74733843447054,-1.04342635223818,1.03206950370247,-1.01100395709297,0.312014535858665,NA
"ENSG00000289028",18.538803480141,0.272145949606238,0.601833647479656,0.452194640073589,0.651128769155408,NA
"ENSG00000291225",43.260326156434,-0.288583935530793,0.388289015051264,-0.743219417352544,0.457348849349018,NA
"GOLGA8VP",23.0510765695621,-0.128584788334499,0.57483721965817,-0.223689044371488,0.822999271282531,NA
"OR4F28P",2.47830631695364,1.54373340354272,1.98656566732336,0.777086521193484,0.437107725721988,NA
"ENSG00000259553",42.3837751824556,-0.615734462506309,0.476747001558204,-1.2915329524755,0.196518936234805,NA
"MIR6859-3",15.9933326603761,0.0614083347266884,0.718648058802903,0.0854498025486636,0.931903801202746,NA
"ENSG00000260803",12.9678228284846,-1.18163533587442,0.76494375059991,-1.54473493632403,0.122410390719513,NA
"WASIR2",29.7428180982433,-0.111016842911573,0.502301268139366,-0.221016449595684,0.825079624757257,NA
"RHBDF1",47.4642775778999,-0.20362243233033,0.444433421669653,-0.458161835726391,0.64683617634914,NA
"ENSG00000278995",5.53322116474117,1.18967636569286,1.30763015620356,0.909795755358568,0.362930233532668,NA
"ENSG00000228779",16.7913920698686,-0.18579536287674,0.771937105712611,-0.240687177105217,0.80979757804585,NA
"HBZ",4.14718894579039,-0.946351552527561,1.23132753086062,-0.768562002236825,0.442153370002453,NA
"HBM",3.74716267539673,-0.374606966375584,1.85675175823818,-0.201753931139959,0.840109098471674,NA
"HBA2",9.42153579879243,-2.28061404462728,0.940217615803645,-2.42562360701777,0.0152821106372908,NA
"HBA1",14.9966758180601,0.734546860660262,0.813240276237232,0.903234729173676,0.366401329576258,NA
"ENSG00000268836",11.965637724444,-0.642334474227038,0.696401953909489,-0.922361677219708,0.356339952335688,NA
"C4orf46P1",5.93243764720521,1.61278706776041,1.43941570082199,1.12044565502475,0.262523898807502,NA
"RGS11",25.5410731318042,-0.387458203050594,0.628969122453672,-0.616021024273942,0.537880643917821,NA
"ARHGDIG",8.18124264098724,-1.23673529906254,1.05009091113059,-1.17774117074398,0.238899808173623,NA
"PDIA2",16.8283224006414,-0.543588124162814,0.715372604378728,-0.759867124957767,0.447334014252567,NA
"ENSG00000276984",3.20249048257544,2.78015604228918,1.87766604514204,1.48064457440773,0.138701310738452,NA
"ENSG00000230428",6.72814150786967,-0.584539117259712,1.15960591852964,-0.504084282357661,0.614202151496366,NA
"NHLRC4",16.4877953736219,-0.820099879314357,0.782463532260636,-1.04809980977003,0.294592623943477,NA
"ENSG00000282907",3.38312917741232,-1.5753310860977,1.26902457157755,-1.24137161831262,0.21446849877339,NA
"STUB1-DT",15.8435347072633,-1.12512097526996,0.845008392817492,-1.33149088794076,0.183027541262831,NA
"ENSG00000261659",29.2852441711838,0.0921835420420641,0.408146360947806,0.225859032107976,0.821311062131595,NA
"ENSG00000279255",13.9149063365685,0.622757972109748,0.721585250107969,0.863041438300695,0.38811468401174,NA
"ENSG00000259840",5.01701633585569,-0.371840901379425,1.41491485735003,-0.262800902434397,0.792704039937384,NA
"MSLN",17.4715041016478,0.592088046759022,0.674421680944321,0.877919650996367,0.379987324144981,NA
"ENSG00000287855",17.2623424433784,-0.199816507787122,0.683601114226078,-0.29229985678613,0.770057368302369,NA
"ENSG00000260022",15.2247352319751,1.29657932398157,0.77021676483483,1.68339535463061,0.0922985819470095,NA
"ENSG00000260316",31.6049062830965,-0.935785415379541,0.622692851516117,-1.50280417239593,0.132889549683558,NA
"LMF1-AS1",24.6133917534525,-0.0967843188854227,0.629410362041017,-0.153769821284124,0.877791229911726,NA
"ENSG00000276931",28.9602289956711,0.752422698865116,0.57124654424821,1.31715930090281,0.187785232925645,NA
"CEROX1",3.8945754748417,-0.571562330464399,1.40016240472084,-0.408211453569457,0.683118440080523,NA
"ENSG00000261294",4.72032851454897,-1.29419093878525,1.45872650648217,-0.887206020480347,0.374967991670714,NA
"TPSG1",5.64133276703083,-1.43435228439379,1.52723380775508,-0.939183167050354,0.347636709934119,NA
"ENSG00000274751",11.0391546630998,0.445421429501876,0.825393989228283,0.539647047730903,0.589440464216018,NA
