"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CNTRL",2485.25648223867,0.161309499751532,0.0918917267121823,1.75543006452339,0.0791857733076447,0.663349540969685
"PTGES2",1485.25198564269,-0.236599515519051,0.135708996362104,-1.74343280004627,0.0812580430491925,0.663349540969685
"ENSG00000288924",905.855331707539,0.218466559733311,0.125292112829845,1.7436577195406,0.0812187920794629,0.663349540969685
"TUBB8",1.78257795743034,3.74120075836465,2.15053130364725,1.7396634738679,0.0819181266046179,0.663349540969685
"CALM2P2",43.1616323590684,0.831433661703995,0.477159526526477,1.74246476384216,0.0814271519661201,0.663349540969685
"ENSG00000272630",76.6984531012882,0.579283739975994,0.329940262798457,1.75572309684996,0.0791357010546624,0.663349540969685
"NDST2",48.5575638830812,-0.669930787896226,0.387607232844327,-1.72837535300918,0.083920951356791,0.663349540969685
"ENSG00000244733",27.7622393780534,0.873237541046104,0.505595725390845,1.72714581471403,0.084141479310916,0.663349540969685
"TNKS2",2024.14459171488,0.154175710115839,0.087958432652866,1.75282466348968,0.0796321082759977,0.663349540969685
"GOT1",669.750103179677,-0.195167336020769,0.111543216216263,-1.74970152951635,0.0801698296458372,0.663349540969685
"SLF2",1396.59445877405,0.180699043881042,0.10352430773465,1.74547454443457,0.080902299711712,0.663349540969685
"KAZALD1",189.842733405823,-0.381825533569092,0.220341730694885,-1.73287888937307,0.0831171972035939,0.663349540969685
"C10orf95-AS1",679.819904016289,0.195634358795287,0.112229336013103,1.74316596484582,0.0813046287444851,0.663349540969685
"ENSG00000271670",5.28637258731608,2.46237884791533,1.40191910314264,1.75643433518773,0.0790142744441767,0.663349540969685
"C10orf88B",312.999603677879,0.380155372475949,0.215847982269841,1.76121809654306,0.0782014962689111,0.663349540969685
"PANO1",77.3085830683485,0.537998428154327,0.305618129030684,1.76036163123135,0.0783465105250909,0.663349540969685
"CHID1",1397.22502468711,-0.173473157680241,0.0983984146130236,-1.76296699862968,0.0779060558071656,0.663349540969685
"PPFIBP2",168.384908875574,-0.417578737895854,0.240422447476521,-1.73685420092329,0.082412909172614,0.663349540969685
"ENSG00000255476",7.86590865638231,2.09126057651522,1.19500377641029,1.7500033203219,0.080117740792356,0.663349540969685
"MARK2",3014.3139509579,-0.161079909754761,0.0923062673664347,-1.74505929391892,0.0809745482678643,0.663349540969685
"SLC22A20P",45.3839589849695,-0.664491497306474,0.378758466157952,-1.75439378041352,0.0793630563270316,0.663349540969685
"AP5B1",2982.66637292896,-0.162840454716461,0.0931168714919225,-1.74877497608569,0.0803299239755039,0.663349540969685
"UNC93B1",990.390218207509,-0.277655558097421,0.158756007459006,-1.74894520554832,0.0803004914565996,0.663349540969685
"CREBZF",2694.19852131114,-0.128018148393468,0.0741119252882173,-1.72736233602908,0.0841026104155317,0.663349540969685
"FDXACB1",122.786575787816,0.395056002149948,0.228623886774269,1.72797343149014,0.0839929877994499,0.663349540969685
"THYN1",1480.1188822835,0.1610413746608,0.0928472787412603,1.73447597866145,0.0828336642954266,0.663349540969685
"WASH8P",894.747025148256,-0.213805945293728,0.122100626816152,-1.75106345371721,0.0799349805398522,0.663349540969685
"ITFG2-AS1",8.67078750037336,-1.47849452661675,0.847187849741769,-1.74517909701775,0.0809536986066912,0.663349540969685
"ENSG00000283138",24.4544445858526,1.03138082915974,0.595774749850812,1.73115901507744,0.0834234070230899,0.663349540969685
"CCND2",5612.70923709034,0.150700821043859,0.0864291249807273,1.74363469579802,0.081222809273139,0.663349540969685
"DERA",317.381100797076,0.264049826335463,0.152885800732385,1.72710497031481,0.0841488131365377,0.663349540969685
"ABCD2",4.07052436965521,-1.99800424373189,1.14582326687546,-1.74372811365598,0.0812065106806582,0.663349540969685
"HNRNPA1",28920.8820268522,0.143145696911692,0.0827766309868811,1.72930083291719,0.0837552676541592,0.663349540969685
"HMGA2-AS1",34.9940249895747,-0.759319457784424,0.434559370033742,-1.74733191859484,0.0805797794871885,0.663349540969685
"METTL25",69.5662342138821,0.558105975073582,0.318548157721651,1.75203014534857,0.0797686245207932,0.663349540969685
"RITA1",709.071306381381,-0.253202381946959,0.1462267023091,-1.73157417864577,0.0833494069487007,0.663349540969685
"ALOX5AP",367.260909518473,0.271227236026308,0.156741740411159,1.73040847520791,0.0835573206854555,0.663349540969685
"KPNA3",1644.22983369411,0.172151251749415,0.0991125129350992,1.73692752460169,0.0823999643319536,0.663349540969685
"SPRY2",466.904805354515,-0.257453603318551,0.148871218079968,-1.72937124206411,0.0837426735313046,0.663349540969685
"RPL9P3",4.81461876731561,-1.95930360143514,1.12996365250209,-1.7339527666192,0.0829264642120668,0.663349540969685
"CDKN3",479.116450772768,0.261287354320802,0.14851424094689,1.75934208500747,0.0785194224543873,0.663349540969685
"LGALS3",46.6175603846331,-0.720041630226152,0.412020998298315,-1.74758479106645,0.080535950798373,0.663349540969685
"DAAM1",886.437606413711,0.200752886114876,0.11437330120402,1.75524256099569,0.0792178267160623,0.663349540969685
"LINC02322",5.05962259285731,2.43651753830051,1.39704110512593,1.74405572560506,0.0811493732763602,0.663349540969685
"MNAT1",519.499600022458,0.273787764637975,0.155269365512677,1.76330832378923,0.0778485021879484,0.663349540969685
"PLEKHG3",29.9487021810898,-0.894574679298541,0.509082779715997,-1.75722832305897,0.0788788994410688,0.663349540969685
"SIPA1L1-AS1",13.6976911151658,1.1831944827107,0.672826897830156,1.75854218451501,0.0786553004404792,0.663349540969685
"RN7SL472P",6.40964810278439,2.16582376999705,1.24673801740059,1.7371923690213,0.0823532214221823,0.663349540969685
"ENSG00000254398",24.4514060805605,1.16082860226354,0.663599162439327,1.74929184358288,0.0802405851396017,0.663349540969685
"CKMT1B",125.99162210575,0.488802780572051,0.282973435019236,1.72738045371228,0.0840993586726849,0.663349540969685
"CEP152",1399.98983806308,0.189622246731701,0.107897265086614,1.75743330083003,0.0788439813732045,0.663349540969685
"SLC24A1",476.059731504945,0.227612296681358,0.129839326977855,1.75303047219414,0.0795967766585953,0.663349540969685
"NR2E3",8.06708511593684,-1.90408625213162,1.0905558157175,-1.74597780754475,0.0808148081944211,0.663349540969685
"FAM219B",265.946289593093,-0.296649188235862,0.171553073176629,-1.72919775054357,0.0837737088211921,0.663349540969685
"BTBD1",1525.16038919333,0.146930710868899,0.0842427592331084,1.74413459633162,0.0811356226438732,0.663349540969685
"FANCI",4277.00549930708,0.139813707511226,0.0804700650781432,1.73746233926187,0.0823055959752126,0.663349540969685
"RCCD1",996.70263220877,-0.215772370635694,0.12265203018713,-1.75922380009927,0.0785395033039565,0.663349540969685
"ENSG00000259921",5.21510574143237,2.30617416048459,1.32970705931218,1.7343475349206,0.0828564380229919,0.663349540969685
"GNPTG",442.597937625039,-0.241143574470264,0.136814266230371,-1.76256161812996,0.0779744553259906,0.663349540969685
"PRSS22",5.37690123001436,2.39475947784285,1.36343796785389,1.75641249129383,0.0790180014995269,0.663349540969685
"MMP25",224.922518385172,-0.349511115264581,0.198427393743711,-1.76140556336697,0.078169784088097,0.663349540969685
"ENSG00000277170",20.5170806319803,1.07865566174022,0.623616662588451,1.72967742276646,0.0836879246516713,0.663349540969685
"ENSG00000262529",8.4440482838116,-1.83643059708618,1.0557736989655,-1.73941688345296,0.0819614605964162,0.663349540969685
"POLR3E",2187.97203564731,-0.152358469348973,0.0874636843369258,-1.74196262716376,0.0815149840398783,0.663349540969685
"CCNYL7",15.8082239944835,-0.967664720240958,0.559706997736052,-1.72887729500443,0.0838310584758314,0.663349540969685
"ENSG00000261346",3.75362078385938,2.67997279612245,1.53166093042278,1.74971675707802,0.0801672007217822,0.663349540969685
"NDUFA5P11",7.4951625560773,1.52367732584907,0.880794263472133,1.72989015600835,0.0836499023958646,0.663349540969685
"PDP2",1436.12109784002,0.151036934105025,0.08742400848183,1.72763679826482,0.0840533611254418,0.663349540969685
"NOL3",298.702095762832,-0.275420239465985,0.156659836610326,-1.75807817386572,0.0787342089304311,0.663349540969685
"ENSG00000270385",6.91861905153188,1.83567970725922,1.06234250870853,1.72795467771578,0.0839963502626211,0.663349540969685
"APRT",2219.44367023394,-0.220648286028529,0.12536236441225,-1.76008395392842,0.0783935730094375,0.663349540969685
"RPL13",26697.0177569337,-0.246256336512588,0.141295785171703,-1.74284276217678,0.0813610844374611,0.663349540969685
"ACAP1",5031.83499648609,-0.148555630706995,0.0852920687559073,-1.7417285437423,0.0815559553956989,0.663349540969685
"ENSG00000278867",60.23360539159,0.507109582093652,0.291024743927044,1.74249644635295,0.0814216127436838,0.663349540969685
"ENSG00000243423",3.46471205556723,3.25107658841762,1.86694433267641,1.74138914134464,0.0816153902884088,0.663349540969685
"TBC1D3H",266.40827770703,-0.339222491370939,0.193658786502526,-1.75165040273819,0.0798339400727125,0.663349540969685
"NGFR",5.35524518255611,2.30082003760962,1.30479539700074,1.76335695458337,0.0778403049717898,0.663349540969685
"MIR142HG",3135.75557372105,-0.237182137869305,0.135834387893921,-1.74611261217985,0.08079138566642,0.663349540969685
"TBX2-AS1",11.296835681377,-1.74222887934788,1.00643538753334,-1.73108865301118,0.0834359538534128,0.663349540969685
"ENSG00000279917",17.6634749007246,-1.12176484567477,0.643582894574553,-1.74299978313799,0.0813336526991528,0.663349540969685
"RHBDF2",533.277241179181,-0.276988721100334,0.160085870385516,-1.73025089867891,0.0835854580804773,0.663349540969685
"ENSG00000262049",4.24458108166981,-3.20393247520539,1.82679710583196,-1.75385239279009,0.0794558028569826,0.663349540969685
"GPS1",2995.0507690785,-0.213289598793447,0.12134433672931,-1.75772190563162,0.0787948387168424,0.663349540969685
"FOXK2",3722.81347420664,-0.140989977171419,0.0812133023077265,-1.73604536652373,0.0825558133010632,0.663349540969685
"ADCYAP1",227.670063089857,-0.398715184447938,0.230183911338748,-1.73215922055114,0.0832452174836487,0.663349540969685
"ENSG00000272625",6.8364330873657,2.34595836850565,1.33392632861666,1.75868660673225,0.0786307534949889,0.663349540969685
"NAPG",774.099333948565,0.231315986138821,0.132081849100152,1.75130790274918,0.0798928871868764,0.663349540969685
"RNF138",694.949439721521,0.198731713623789,0.113545528980176,1.7502381239378,0.0800772328983509,0.663349540969685
"ENSG00000279989",47.3060293298264,-0.651588004035212,0.372412112856958,-1.74964234926882,0.0801800473358151,0.663349540969685
"ENSG00000280212",4.25522201280796,-2.34490153688058,1.34555658169056,-1.74270006091787,0.0813860210198901,0.663349540969685
"CD226",55.0900139483732,-0.538804954583441,0.31194831550426,-1.72722508122049,0.0841272480710821,0.663349540969685
"TIMM13",2479.82283425418,-0.287647428320247,0.164741390197317,-1.7460543945618,0.0808015003973754,0.663349540969685
"ENSG00000276097",2.96791520025603,3.28804676564957,1.86607905934802,1.76200828640045,0.0780678974492375,0.663349540969685
"RAB11B-AS1",86.7550831258467,-0.54282112900425,0.313883406659295,-1.72937185428682,0.0837425640294155,0.663349540969685
"FBXW9",317.643754369481,-0.28780965884835,0.163355190695111,-1.76186417844244,0.0780922481769038,0.663349540969685
"TRIR",2798.41444233117,-0.191577025847056,0.108880052920465,-1.75952362906179,0.0784886104302209,0.663349540969685
"FARSA",9646.06963946458,-0.2098983707287,0.121106215314044,-1.73317587527945,0.083064413558793,0.663349540969685
"UNC13A",506.533241680269,-0.206602814435282,0.119537466317354,-1.72835196194289,0.0839251423692766,0.663349540969685
"SLC5A5",7.70092454273505,2.0228155655115,1.16978829853443,1.72921507938299,0.0837706085072855,0.663349540969685
"ZNF708",473.887323808854,0.274600549616071,0.15612197350008,1.75888469419028,0.078597095392678,0.663349540969685
"BNIP3P26",9.32490623223369,1.49890777454495,0.852555530192988,1.75813506740805,0.0787245302938157,0.663349540969685
"ZNF146",2199.13578230197,0.191762001158517,0.109537959270995,1.75064427377272,0.0800072039566654,0.663349540969685
"SIPA1L3",2586.6032413093,-0.177012339420875,0.101047423740352,-1.75177488815271,0.0798125238520633,0.663349540969685
"PLD3",1493.52210065965,-0.209822951867739,0.11939834243352,-1.7573355508228,0.0788606315679193,0.663349540969685
"DMWD",635.835112526344,-0.299763211882277,0.171559259117314,-1.74728670096025,0.0805876187977519,0.663349540969685
"NIFKP6",7.68001911362933,1.8934291222633,1.08970508884506,1.73756105357833,0.0822881873604196,0.663349540969685
"TFPT",744.349517587404,-0.242711360217566,0.140532624759506,-1.72708195433565,0.0841529460039495,0.663349540969685
"BRSK1",458.304765954055,-0.21655082794972,0.123191274530234,-1.757842256081,0.0787743532105729,0.663349540969685
"ZNF583",111.706252194074,0.512180564464683,0.293660009538432,1.74412772535735,0.0811368204813222,0.663349540969685
"ENSG00000286288",10.0546135067979,-1.34966783863547,0.771822758160731,-1.74867587715573,0.0803470621256817,0.663349540969685
"SLC4A11",957.644444649,-0.223873470199913,0.128419823907863,-1.7432937017616,0.0812823249610184,0.663349540969685
"TASP1",412.165808101844,0.226811738567139,0.13025765996954,1.74125451524446,0.0816389752456007,0.663349540969685
"VSTM2L",3.05029364427735,3.42784728372423,1.96149093031816,1.74757233425913,0.0805381093996985,0.663349540969685
"DIDO1",5475.19468204004,-0.115567803812904,0.0667098582246513,-1.73239468481133,0.0832033137022039,0.663349540969685
"LINC01749",239.089240582112,-0.324109748842725,0.185720798021406,-1.74514514419311,0.0809596070670581,0.663349540969685
"TCEA2",1338.63834582271,-0.220607824687677,0.127178041770665,-1.73463769072251,0.0828049991397838,0.663349540969685
"ENSG00000276077",373.282865784928,0.260727953902068,0.14793364841225,1.76246551545522,0.0779906778193795,0.663349540969685
"CXADR",152.094109678309,0.45075123074251,0.256316805343323,1.75857072710762,0.0786504486602631,0.663349540969685
"C21orf91-OT1",9.30215061074551,1.66876117088387,0.95479819654826,1.74776322045506,0.0805050364824285,0.663349540969685
"TMEM50B",467.83504900404,0.237415998769757,0.135513903389724,1.75196782640799,0.079779340369425,0.663349540969685
"ATP5PO",399.859804187376,0.325532146304906,0.185937349896184,1.75076253634174,0.079986822311358,0.663349540969685
"PCBP3",173.603659797381,-0.36044964108322,0.204380935834358,-1.76361674640412,0.0777965263181725,0.663349540969685
"SERPIND1",37.2760876089852,0.837792343057406,0.48466685910166,1.72859424432335,0.083881740482018,0.663349540969685
"THAP7",727.226876483659,-0.24315833724123,0.139613147634623,-1.74165786934044,0.0815683287396231,0.663349540969685
